,,,,,,Daniel Tinus (Libertarian) 1.0%[192]
Texas 28,D+9,Henry Cuellar,Democratic,2004,Incumbent re-elected.,√ Henry Cuellar (Democratic) 84.4%[191]
,,,,,,Arthur Thomas IV (Libertarian) 15.6%[192]
Texas 29,D+19,Gene Green,Democratic,1992,Incumbent retired.,√ Sylvia Garcia (Democratic) 75.1%[191]
,,,,,New member elected.,Phillip Aronoff (Republican) 23.9%[191]
,,,,,Democratic hold.,Cullen Burns (Libertarian) 1.0%[192]
Texas 30,D+29,Eddie Bernice Johnson,Democratic,1992,Incumbent re-elected.,√ Eddie Bernice Johnson (Democratic) 91.1%[191]
,,,,,,Shawn Jones (Libertarian) 8.9%[192]
Texas 31,R+10,John Carter,Republican,2002,Incumbent re-elected.,√ John Carter (Republican) 50.6%[191]
,,,,,,Mary Jennings Hegar (Democratic) 47.6%[191]
,,,,,,Jason Hope (Libertarian) 1.7%[192]
Texas 32,R+5,Pete Sessions,Republican,1996,Incumbent lost re-election.,√ Colin Allred (Democratic) 52.2%[191]
,,,,,New member elected.,Pete Sessions (Republican) 45.9%[191]
,,,,,Democratic gain.,Melina Baker (Libertarian) 2.0%[192]
Texas 33,D+23,Marc Veasey,Democratic,2012,Incumbent re-elected.,√ Marc Veasey (Democratic) 76.1%[191]
,,,,,,Willie Billups (Republican) 21.9% [191]
,,,,,,Jason Reeves (Libertarian) 1.9%[192]
Texas 34,D+10,Filemon Vela Jr.,Democratic,2012,Incumbent re-elected.,√ Filemon Vela Jr. (Democratic) 60.0%[191]
,,,,,,Rey Gonzalez (Republican) 40.0%[191]
Texas 35,D+15,Lloyd Doggett,Democratic,1994,Incumbent re-elected.,√ Lloyd Doggett (Democratic) 71.2%[191]
,,,,,,David Smalling (Republican) 26.1%[191]
,,,,,,Clark Patterson (Libertarian) 2.7%[192]
Texas 36,R+26,Brian Babin,Republican,2014,Incumbent re-elected.,√ Brian Babin (Republican) 72.6%[191]
,,,,,,Dayna Steele (Democratic) 27.4%[191]
Utah 1,R+26,Rob Bishop,Republican,2002,Incumbent re-elected.,√ Rob Bishop (Republican) 61.6%[194]
,,,,,,Lee Castillo (Democratic) 26.9%[195]
,,,,,,Eric Eliason (United Utah) 11.6%[195]
,,,,,,Adam Davis (Green)[195]
Utah 2,R+16,Chris Stewart,Republican,2012,Incumbent re-elected.,√ Chris Stewart (Republican) 56.1%[194]
,,,,,,Shireen Ghorbani (Democratic) 38.9%[195]
,,,,,,Jeffrey Whipple (Libertarian) 4.0%[195]
Utah 3,R+25,John Curtis,Republican,2017 (Special),Incumbent re-elected.,√ John Curtis (Republican) 67.5%[195]
,,,,,,Gregory Duerden (Independent American)[195]
,,,,,,James Singer (Democratic) 27.3%[195]
,,,,,,Timothy Zeidner (United Utah) 2.6%[195]
Utah 4,R+13,Mia Love,Republican,2014,Incumbent lost re-election.,√Ben McAdams (Democratic) 50.1%[195][196]
,,,,,New member elected.,Mia Love (Republican) 49.9%[195]
,,,,,Democratic gain.,
Vermont at-large,D+15,Peter Welch,Democratic,2006,Incumbent re-elected.,√ Peter Welch (Democratic) 69.3%[197]
,,,,,,Anya Tynio (Republican) 26.0%[197]
,,,,,,Cris Ericson (Independent) 3.3%
,,,,,,Laura Potter (Liberty Union) 1.4%
Virginia 1,R+8,Rob Wittman,Republican,2007 (Special),Incumbent re-elected.,√ Rob Wittman (Republican) 55.2%[198]
,,,,,,Vangie Williams (Democratic) 44.8%[199]
Virginia 2,R+3,Scott Taylor,Republican,2016,Incumbent lost re-election.,√ Elaine Luria (Democratic) 51.1%[199]
,,,,,New member elected.,Scott Taylor (Republican) 48.9%[200]
,,,,,Democratic gain.,
Virginia 3,D+16,Bobby Scott,Democratic,1992,Incumbent re-elected.,√ Bobby Scott (Democratic) Unopposed[198]
Virginia 4,D+10,Donald McEachin,Democratic,2016,Incumbent re-elected.,√ Donald McEachin (Democratic) 62.5%[198]
,,,,,,Ryan McAdams (Republican) 36.1%[200]
,,,,,,Pete Wells (Libertarian) 1.4%[201]
Virginia 5,R+6,Tom Garrett,Republican,2016,Incumbent retired.,√ Denver Riggleman (Republican) 53.3%[202]
,,,,,New member elected.,Leslie Cockburn (Democratic) 46.7%[203]
,,,,,Republican hold.,
Virginia 6,R+13,Bob Goodlatte,Republican,1992,Incumbent retired.,√ Ben Cline (Republican) 59.8%[204]
,,,,,New member elected.,Jennifer Lewis (Democratic) 40.2%[199]
,,,,,Republican hold.,
Virginia 7,R+6,Dave Brat,Republican,2014,Incumbent lost re-election.,√ Abigail Spanberger (Democratic) 50.4%[199]
,,,,,New member elected.,Dave Brat (Republican) 48.4%[205]
,,,,,Democratic gain.,Joe Walton (Libertarian) 1.2%[201]
Virginia 8,D+21,Don Beyer,Democratic,2014,Incumbent re-elected.,√ Don Beyer (Democratic) 76.3%[198]
,,,,,,Thomas Oh (Republican) 23.7%[206]
Virginia 9,R+19,Morgan Griffith,Republican,2010,Incumbent re-elected.,√ Morgan Griffith (Republican) 65.2%[198]
,,,,,,Anthony Flaccavento (Democratic) 34.8%[199]
Virginia 10,D+1,Barbara Comstock,Republican,2014,Incumbent lost re-election.,√ Jennifer Wexton (Democratic) 56.2%[199]
,,,,,New member elected.,Barbara Comstock (Republican) 43.8%[200]
,,,,,Democratic gain.,
Virginia 11,D+15,Gerry Connolly,Democratic,2008,Incumbent re-elected.,√ Gerry Connolly (Democratic) 71.2%[198]
,,,,,,Jeff Dove (Republican) 27.0%[198]
,,,,,,Stevan Porter (Libertarian) 1.8%[207]
Washington 1,D+6,Suzan DelBene,Democratic,2012,Incumbent re-elected.,Jeffrey Beeler (Republican)[208]
,,,,,,√ Suzan DelBene (Democratic)[208]
Washington 2,D+10,Rick Larsen,Democratic,2000,Incumbent re-elected.,√ Rick Larsen (Democratic)[208]
,,,,,,Brian Luke (Libertarian)[208]
Washington 3,R+4,Jaime Herrera Beutler,Republican,2010,Incumbent re-elected.,√ Jaime Herrera Beutler (Republican)[208]
,,,,,,Carolyn Long (Democratic)[208]
Washington 4,R+13,Dan Newhouse,Republican,2014,Incumbent re-elected.,Christine Brown (Democratic)[208]
,,,,,,√ Dan Newhouse (Republican)[208]
Washington 5,R+8,Cathy McMorris Rodgers,Republican,2004,Incumbent re-elected.,Lisa Brown (Democratic)[208]
,,,,,,√ Cathy McMorris Rodgers (Republican)[208]
Washington 6,D+6,Derek Kilmer,Democratic,2012,Incumbent re-elected.,Douglas Dightman (Republican)[208]
,,,,,,√ Derek Kilmer (Democratic)[208]
Washington 7,D+33,Pramila Jayapal,Democratic,2016,Incumbent re-elected.,√ Pramila Jayapal (Democratic) 83.4%[208]
,,,,,,Craig Keller (Republican) 16.6%[208]
Washington 8,EVEN,Dave Reichert,Republican,2004,Incumbent retired.,Dino Rossi (Republican)[208]
,,,,,New member elected.,√ Kim Schrier (Democratic)[208][209]
,,,,,Democratic gain.,
Washington 9,D+21,Adam Smith,Democratic,1996,Incumbent re-elected.,√ Adam Smith (Democratic)[208]
,,,,,,Sarah Smith (Democratic)[208][209]
Washington 10,D+5,Denny Heck,Democratic,2012,Incumbent re-elected.,Joseph Brumbles (Republican)[208]
,,,,,,√ Denny Heck (Democratic)[208]
West Virginia 1,R+19,David McKinley,Republican,2010,Incumbent re-elected.,√ David McKinley (Republican) 64.6%[210]
,,,,,,Kendra Fershee (Democratic) 35.4%[210]
West Virginia 2,R+17,Alex Mooney,Republican,2014,Incumbent re-elected.,√ Alex Mooney (Republican) 54.0[210]
,,,,,,Talley Sergent (Democratic) 42.9[210]
,,,,,,Daniel Lutz (Mountain) 3.1[211][212]
West Virginia 3,R+23,Vacant,,,Rep. Evan Jenkins (R) resigned after the filing deadline.,√ Carol Miller (Republican) 56.4%[210]
,,,,,New member elected.,Richard Ojeda (Democratic) 43.6%[210]
,,,,,Republican hold.,
Wisconsin 1,R+5,Paul Ryan,Republican,1998,Incumbent retired.,√ Bryan Steil (Republican) 54.6%[213]
,,,,,New member elected.,Randy Bryce (Democratic) 42.63[213]
,,,,,Republican hold.,Ken Yorgan (Independent) 3.1%[213]
Wisconsin 2,D+18,Mark Pocan,Democratic,2012,Incumbent re-elected.,√ Mark Pocan (Democratic) Unopposed[213]
Wisconsin 3,EVEN,Ron Kind,Democratic,1996,Incumbent re-elected.,√ Ron Kind (Democratic) 59.7%[213]
,,,,,,Steve Toft (Republican) 40.3%[213]
Wisconsin 4,D+25,Gwen Moore,Democratic,2004,Incumbent re-elected.,√ Gwen Moore (Democratic) 75.7%[213]
,,,,,,Tim Rogers (Republican) 21.7%[213]
,,,,,,Robert Raymond (Independent) 2.6%[213]
Wisconsin 5,R+13,Jim Sensenbrenner,Republican,1978,Incumbent re-elected.,√ Jim Sensenbrenner (Republican) 62.0%[213]
,,,,,,Tom Palzewicz (Democratic) 38.0%[213]
Wisconsin 6,R+8,Glenn Grothman,Republican,2014,Incumbent re-elected.,√ Glenn Grothman (Republican) 55.5%[213]
,,,,,,Dan Kohl (Democratic) 44.5%[213]
Wisconsin 7,R+8,Sean Duffy,Republican,2010,Incumbent re-elected.,√ Sean Duffy (Republican) 60.2%[213]
,,,,,,Margaret Engebretson (Democratic) 38.5%[213]
,,,,,,Ken Driessen (Direct Participatory Democracy) 1.4%[213]
Wisconsin 8,R+7,Mike Gallagher,Republican,2016,Incumbent re-elected.,√ Mike Gallagher (Republican) 63.7%[213]
,,,,,,Beau Liegeois (Democratic) 36.3%[213]
Wyoming at-large,R+25,Liz Cheney,Republican,2016,Incumbent re-elected.,√ Liz Cheney (Republican) 63.7%[214]
,,,,,,Greg Hunter (Democratic) 29.8%[214]
,,,,,,Richard Brubaker (Libertarian) 3.5%
